airline_id,flight_number,booking_cd,passenger_name,seat_number,booking_class,ticket_fare,flight_extras,loyalty_points,flight_status,departure_gate,departure_terminal,baggage_claim_area,flight_duration_hours,number_of_layovers,layover_locations_code,aircraft_model,pilot_name,cabin_crew_names,inflight_entertainment,meal_preference,wifi_available,has_window_seat,has_aisle_seat,is_emergency_exit_row,total_stops,departure_datetime,arrival_datetime,departure_year,departure_month,departure_day,departure_hour,departure_minute,flight_day_of_week,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,flight_duration_minutes,is_long_haul,is_reward_member
12,7423,BVUE,BTTKS,UTP,First,643.1,Meal,0,Confirmed,XB,C,QZL,9.9,1,FZQ,XKL,OIEV,WRNQ,False,Non-vegetarian,True,True,False,False,0,2023-03-28 14:26:17,2023-12-07 05:33:12,2023,3,28,14,26,Tuesday,2023,12,7,5,33,594.0,True,False
7,6301,BYCI,XFAYS,YXI,Business,341.49,Meal,0,Cancelled,BM,C,EWS,7.99,2,HNX,JHV,GBOY,IJWP,True,No meal,True,True,False,False,1,2023-05-11 20:35:06,2023-08-22 13:49:15,2023,5,11,20,35,Thursday,2023,8,22,13,49,479.40000000000003,True,True
7,7160,BMKR,TZJLW,XMB,Business,449.88,No Extras,0,Confirmed,KS,A,TAC,1.56,2,WZY,AQJ,VXLK,XBXH,False,Vegetarian,True,True,True,False,1,2023-05-04 16:42:19,2023-01-03 01:07:23,2023,5,4,16,42,Thursday,2023,1,3,1,7,93.60000000000001,False,False
17,2173,BJWF,PEDBE,DSZ,First,174.95,No Extras,0,Cancelled,IX,A,PNY,3.32,0,AOX,MOO,ARXK,ZVZG,False,Non-vegetarian,False,True,False,True,2,2023-09-08 02:28:17,2023-12-19 11:07:02,2023,9,8,2,28,Friday,2023,12,19,11,7,199.2,False,True
13,1338,BXIM,NNMXR,JAD,Business,744.74,Extra baggage,0,Cancelled,XB,D,BAZ,7.34,0,OXB,XTF,HFUU,KKEA,False,No meal,False,False,False,True,1,2023-07-30 05:13:18,2023-10-30 08:07:44,2023,7,30,5,13,Sunday,2023,10,30,8,7,440.4,True,False
11,1841,BVRJ,QVMQY,PGU,First,88.69,Meal,0,Pending,XE,B,GVT,11.64,0,XRP,ZWB,OWKX,WUXV,False,No meal,True,True,True,False,2,2023-07-10 01:34:16,2023-09-17 12:52:09,2023,7,10,1,34,Monday,2023,9,17,12,52,698.4000000000001,True,False
6,1293,BOLT,XPDWZ,EMP,First,761.1,Meal,4062,Cancelled,TM,B,KZL,3.17,2,BFD,SXO,HSAY,NQTR,True,Non-vegetarian,False,True,False,False,0,2023-11-11 07:02:26,2023-04-01 15:08:41,2023,11,11,7,2,Saturday,2023,4,1,15,8,190.2,False,False
14,7558,BONS,PDFPJ,FZS,First,219.18,Meal,0,Pending,UM,D,DPQ,3.23,1,NOC,EXY,QJHT,QHRS,False,Non-vegetarian,False,True,True,False,0,2023-01-21 03:23:13,2023-10-20 05:31:16,2023,1,21,3,23,Saturday,2023,10,20,5,31,193.8,False,False
6,2647,BSUJ,GYBJP,RKO,Economy,981.97,Extra baggage,1834,Pending,NV,A,ALQ,6.79,0,EMS,KLZ,YWCW,IWKU,False,Vegetarian,True,False,True,True,1,2023-02-25 01:25:47,2023-10-19 21:28:40,2023,2,25,1,25,Saturday,2023,10,19,21,28,407.4,True,True
6,5898,BAYT,HIMTH,WYI,Economy,989.39,Extra baggage,2873,Confirmed,UO,D,PDR,10.91,0,SYH,SAP,NIHF,ENUA,True,Vegan,True,True,True,True,1,2023-09-23 21:26:32,2023-05-17 20:45:32,2023,9,23,21,26,Saturday,2023,5,17,20,45,654.6,True,False
2,5526,BGWW,NJUIB,SLN,Business,994.23,Meal,0,Cancelled,CM,A,ZVX,11.95,0,ASS,ZMN,CUPQ,OGYF,False,No meal,False,True,False,False,2,2023-08-23 03:43:49,2023-08-11 20:04:50,2023,8,23,3,43,Wednesday,2023,8,11,20,4,717.0,True,False
15,6614,BKUD,LPAMO,QRX,First,62.39,No Extras,812,Pending,ZU,D,PVB,1.3,0,IAD,IOH,FUHJ,MQXG,False,Vegan,True,True,True,True,1,2023-02-07 11:43:11,2023-02-01 14:31:26,2023,2,7,11,43,Tuesday,2023,2,1,14,31,78.0,False,False
17,4801,BDUV,JVOTF,UYC,First,256.1,No Extras,0,Confirmed,LC,A,JNF,8.26,0,ADX,UCP,VFAX,XRJK,True,Vegan,False,True,True,False,1,2023-02-23 23:09:26,2023-01-21 13:10:41,2023,2,23,23,9,Thursday,2023,1,21,13,10,495.59999999999997,True,True
8,9280,BJWE,WYQCB,QON,Economy,575.87,Meal,0,Pending,BH,C,PGH,2.54,2,YKI,IEW,MBFD,YYYO,True,Vegan,True,True,True,True,0,2023-03-06 07:59:24,2023-12-01 16:25:55,2023,3,6,7,59,Monday,2023,12,1,16,25,152.4,False,True
5,8376,BPLY,OUZHP,CDO,First,747.31,No Extras,0,Confirmed,ZG,D,AAL,4.22,2,YXW,JYI,VABE,RATV,False,No meal,True,True,True,False,1,2023-10-18 17:40:28,2023-03-03 22:58:54,2023,10,18,17,40,Wednesday,2023,3,3,22,58,253.2,False,True
17,1899,BYAE,LUXSL,VQM,Economy,824.93,Meal,0,Pending,QN,D,BMM,1.14,0,KQW,HAE,LEXI,HFAK,True,Non-vegetarian,False,False,False,False,0,2023-12-24 00:40:02,2023-12-04 02:25:23,2023,12,24,0,40,Sunday,2023,12,4,2,25,68.39999999999999,False,False
1,4477,BRDO,ZMAMD,PQQ,Economy,178.65,Meal,0,Pending,EK,C,RZT,5.52,2,YKF,JDU,JJVV,DXNX,True,No meal,True,False,False,False,2,2023-09-02 01:34:02,2023-09-14 13:39:17,2023,9,2,1,34,Saturday,2023,9,14,13,39,331.2,False,False
18,2744,BWZF,SMPHH,FEX,Economy,862.96,Meal,0,Pending,AL,D,CAI,7.53,0,KLO,TRA,FPGF,NDRO,False,Vegetarian,True,True,False,True,1,2023-03-11 23:15:46,2023-06-07 17:14:18,2023,3,11,23,15,Saturday,2023,6,7,17,14,451.8,True,False
15,7096,BGSN,XSXVH,HXD,First,714.02,Meal,0,Pending,TB,D,XHS,1.09,0,OOD,FWS,LVHY,MPHG,False,Vegetarian,False,False,True,True,2,2023-09-14 02:11:58,2023-04-01 10:07:24,2023,9,14,2,11,Thursday,2023,4,1,10,7,65.4,False,False
5,3253,BOUP,IQALT,TCF,Economy,325.35,Meal,4102,Cancelled,TK,D,DEZ,5.91,1,RPE,LDM,RGDP,LTRO,False,Vegetarian,False,False,True,True,0,2023-09-22 04:51:16,2023-11-01 23:10:54,2023,9,22,4,51,Friday,2023,11,1,23,10,354.6,False,False
7,2633,BVOF,AYIWR,ZXW,Economy,57.96,Extra baggage,0,Cancelled,VX,D,QLM,4.5,1,EHT,QGG,WYOI,DLTN,False,Vegan,True,False,False,False,0,2023-08-19 05:51:01,2023-08-30 14:03:56,2023,8,19,5,51,Saturday,2023,8,30,14,3,270.0,False,True
18,8001,BFYF,TTJUL,UTC,Economy,917.59,Extra baggage,0,Confirmed,DH,B,NQV,1.06,2,IRL,DXM,GUFE,ZENW,False,Vegan,True,False,False,False,1,2023-06-11 13:53:54,2023-11-23 00:37:46,2023,6,11,13,53,Sunday,2023,11,23,0,37,63.6,False,False
6,8020,BLBY,EXSGQ,SHD,Business,238.29,No Extras,0,Cancelled,KU,A,TSG,6.38,0,MYU,NVH,IQYV,YMFT,False,Vegan,True,True,False,True,1,2023-03-01 14:37:22,2023-12-11 18:52:30,2023,3,1,14,37,Wednesday,2023,12,11,18,52,382.8,True,False
5,9149,BDWF,ASQAP,AUR,Economy,396.31,Meal,1818,Cancelled,YS,C,NKY,9.85,1,ARB,CKW,FYSZ,UZYP,False,Vegetarian,True,False,True,False,0,2023-11-30 08:27:09,2023-09-05 23:59:39,2023,11,30,8,27,Thursday,2023,9,5,23,59,591.0,True,True
19,5701,BYJS,SIUDG,JCL,Economy,857.62,Meal,0,Confirmed,XA,C,GOM,11.24,2,CHF,LQJ,OLXH,LZCP,True,Non-vegetarian,False,False,False,True,2,2023-08-31 10:42:45,2023-06-18 00:42:32,2023,8,31,10,42,Thursday,2023,6,18,0,42,674.4,True,True
10,7735,BXEF,BVNZA,LET,Economy,680.1,No Extras,0,Pending,BS,B,ENC,9.13,1,KQX,BBU,ZIJM,KSVM,True,Vegan,False,True,True,False,1,2023-02-15 05:36:55,2023-02-04 17:25:51,2023,2,15,5,36,Wednesday,2023,2,4,17,25,547.8000000000001,True,False
15,2013,BNOS,DVZTW,LMC,Business,175.93,No Extras,2291,Cancelled,KQ,A,OAV,9.45,1,SSE,GTJ,ANYM,XOVK,False,Vegetarian,False,False,True,False,0,2023-01-28 11:27:44,2023-02-16 12:52:43,2023,1,28,11,27,Saturday,2023,2,16,12,52,567.0,True,True
10,4299,BSGV,SMCJH,RZH,Economy,980.34,No Extras,0,Confirmed,AN,A,VHT,9.23,1,OYZ,LQT,LJUO,JVQW,False,Non-vegetarian,True,True,True,True,1,2023-04-21 15:34:58,2023-01-15 05:20:44,2023,4,21,15,34,Friday,2023,1,15,5,20,553.8000000000001,True,True
16,2506,BRZL,RQEGT,GYO,Business,353.43,Extra baggage,0,Cancelled,YC,C,NBZ,3.67,2,DCA,OCC,IYLD,PUWQ,False,Non-vegetarian,False,False,True,False,1,2023-01-28 19:06:04,2023-12-20 09:24:05,2023,1,28,19,6,Saturday,2023,12,20,9,24,220.2,False,True
12,5803,BHUW,XQUBK,QAP,Business,615.03,No Extras,0,Confirmed,VH,C,GOM,4.94,1,FLT,RSX,XIWF,SVKV,True,Non-vegetarian,False,False,True,False,1,2023-08-06 02:37:23,2023-09-18 16:43:30,2023,8,6,2,37,Sunday,2023,9,18,16,43,296.40000000000003,False,False
18,1977,BCOJ,COVKB,NJT,Economy,646.73,Extra baggage,0,Cancelled,XT,A,SHY,5.86,1,SWN,CIO,DEYL,LDTE,False,No meal,False,True,True,True,0,2023-09-03 10:54:36,2023-04-21 00:42:06,2023,9,3,10,54,Sunday,2023,4,21,0,42,351.6,False,False
1,2817,BUSL,HODZW,DXD,Economy,589.27,Extra baggage,0,Confirmed,ZR,C,AXO,3.45,0,GLR,SWX,BASX,IYSF,True,No meal,False,True,True,True,0,2023-10-23 08:48:31,2023-06-24 09:01:41,2023,10,23,8,48,Monday,2023,6,24,9,1,207.0,False,False
16,5901,BCNQ,EWGZB,VUZ,First,600.5,Extra baggage,0,Cancelled,SX,C,HTN,4.85,2,EUC,BRB,YXHA,WAGB,True,Vegetarian,False,True,True,True,0,2023-05-07 12:24:37,2023-04-13 09:18:09,2023,5,7,12,24,Sunday,2023,4,13,9,18,291.0,False,True
6,7798,BCGY,KVLHN,FOE,Business,280.48,Extra baggage,3073,Confirmed,ZE,D,FCF,8.28,1,XOZ,WEQ,VWLS,IJIC,False,No meal,True,False,True,False,0,2023-11-21 16:31:15,2023-03-24 01:36:41,2023,11,21,16,31,Tuesday,2023,3,24,1,36,496.79999999999995,True,True
3,1473,BQOT,HIEMJ,XOS,First,961.99,Extra baggage,0,Confirmed,AS,A,AQW,3.01,0,NDS,DNL,SJEB,OXQH,True,Vegan,False,True,True,False,2,2023-06-12 21:23:31,2023-11-26 06:13:57,2023,6,12,21,23,Monday,2023,11,26,6,13,180.6,False,True
2,1567,BJGV,CKEVY,TSC,Business,513.22,Extra baggage,0,Pending,AP,D,OUT,1.25,0,VLY,WGW,SPLI,TDJG,False,Vegan,False,False,False,False,1,2023-02-04 10:00:57,2023-07-26 17:26:46,2023,2,4,10,0,Saturday,2023,7,26,17,26,75.0,False,False
2,8966,BTCV,YDZEH,BVA,Business,183.32,Meal,0,Pending,BQ,A,RBE,6.82,1,PAL,EDW,SBZI,MIUR,False,Vegetarian,True,True,False,True,1,2023-04-20 11:02:44,2023-12-07 18:34:41,2023,4,20,11,2,Thursday,2023,12,7,18,34,409.20000000000005,True,True
13,3258,BOTE,IOASL,CSA,First,857.06,Extra baggage,0,Confirmed,EI,B,JHS,8.3,1,POT,BDM,WTLH,FWSY,False,Non-vegetarian,True,True,True,True,2,2023-10-17 01:20:44,2023-08-19 00:12:25,2023,10,17,1,20,Tuesday,2023,8,19,0,12,498.00000000000006,True,True
9,9120,BBIR,MDPYL,PAZ,Economy,189.77,No Extras,0,Confirmed,DV,D,ABU,5.77,1,UWA,BHG,ZZRU,ZFSD,False,No meal,True,False,True,True,2,2023-06-20 06:50:30,2023-07-07 03:42:06,2023,6,20,6,50,Tuesday,2023,7,7,3,42,346.2,False,False
16,5310,BMTX,OANZO,KZV,First,869.39,Extra baggage,0,Confirmed,WP,B,OWK,4.45,1,LBN,RFU,YMDD,LIJG,False,No meal,False,True,False,False,1,2023-08-06 23:38:52,2023-05-12 02:15:24,2023,8,6,23,38,Sunday,2023,5,12,2,15,267.0,False,False
5,2982,BGDH,HBPQZ,NYS,First,582.13,No Extras,4850,Cancelled,RI,D,ZCX,10.26,0,LFP,OKJ,NLUL,NAMM,True,Vegetarian,True,False,False,True,2,2023-08-11 05:42:33,2023-01-10 01:33:19,2023,8,11,5,42,Friday,2023,1,10,1,33,615.6,True,True
7,2096,BFXD,KWTBT,IOM,Business,91.71,Meal,3445,Confirmed,WR,B,SYP,8.78,2,XUE,RWJ,XGUC,WMLI,False,Vegetarian,False,True,False,False,0,2023-04-04 12:11:55,2023-06-02 10:26:21,2023,4,4,12,11,Tuesday,2023,6,2,10,26,526.8,True,False
13,7610,BETW,JRDRL,WKC,Economy,166.57,No Extras,0,Pending,VI,B,YFZ,7.15,1,OMR,PNJ,VIKS,NUAU,True,No meal,True,False,False,False,1,2023-02-02 04:12:44,2023-09-23 21:09:12,2023,2,2,4,12,Thursday,2023,9,23,21,9,429.0,True,False
13,4570,BTUI,GSGBN,QEZ,Business,946.34,Meal,0,Cancelled,QE,B,NEM,5.68,0,DQE,WCL,VZBT,CSWM,False,No meal,True,False,True,False,2,2023-09-01 16:28:08,2023-08-14 02:09:24,2023,9,1,16,28,Friday,2023,8,14,2,9,340.79999999999995,False,False
7,7497,BHBG,DKWNF,NBB,Economy,171.54,Extra baggage,0,Cancelled,TV,B,YTQ,8.77,2,EBP,ITM,KKUC,CYSM,False,Vegan,True,True,False,False,1,2023-03-05 04:43:45,2023-05-31 11:07:57,2023,3,5,4,43,Sunday,2023,5,31,11,7,526.1999999999999,True,True
10,4646,BRJC,CXYPT,MUJ,Business,607.38,Extra baggage,0,Confirmed,NY,C,IKD,10.92,2,GLN,DBM,ZBNC,GYLT,False,Vegan,False,True,True,False,0,2023-12-08 01:20:39,2023-05-11 03:01:31,2023,12,8,1,20,Friday,2023,5,11,3,1,655.2,True,False
15,3419,BQBC,PYCPR,UZW,Economy,348.18,Meal,137,Cancelled,WK,A,TAC,6.32,1,FMZ,IBK,PASH,BJHR,True,No meal,False,False,True,False,2,2023-06-03 10:48:57,2023-07-25 02:40:54,2023,6,3,10,48,Saturday,2023,7,25,2,40,379.20000000000005,True,True
6,5279,BEMM,HJVXC,FCL,Economy,807.4,No Extras,0,Confirmed,PU,C,JPI,7.34,2,EVJ,UJH,BIWJ,GKLX,False,No meal,False,True,True,False,2,2023-10-19 20:19:51,2023-05-20 14:01:39,2023,10,19,20,19,Thursday,2023,5,20,14,1,440.4,True,True
5,1673,BFNW,NOXZZ,SEB,Economy,804.63,No Extras,1682,Pending,NA,B,EDY,8.2,0,PXL,WQU,TFLN,PPWR,False,No meal,True,False,True,False,0,2023-10-13 12:57:40,2023-10-17 08:16:57,2023,10,13,12,57,Friday,2023,10,17,8,16,491.99999999999994,True,True
2,3802,BEUX,BPMWO,SJK,Economy,807.53,Meal,0,Pending,IQ,A,CNP,6.07,1,CIN,QZI,HATN,VSXI,False,Vegetarian,True,False,False,True,2,2023-02-07 18:13:17,2023-02-22 18:00:11,2023,2,7,18,13,Tuesday,2023,2,22,18,0,364.20000000000005,True,True
15,8312,BAIC,NRPLN,AAI,First,247.18,Meal,4669,Pending,RP,D,IXR,6.46,0,CXF,QFW,DLST,SSSM,False,Non-vegetarian,True,True,True,False,2,2023-08-31 09:14:20,2023-07-09 18:11:28,2023,8,31,9,14,Thursday,2023,7,9,18,11,387.6,True,True
16,3369,BFDB,OBEMY,CUS,Economy,725.62,Extra baggage,2867,Confirmed,QN,C,SKJ,1.46,2,ZFH,IAV,JGGQ,PMBR,True,Vegan,True,True,False,True,1,2023-09-29 06:26:46,2023-12-30 13:38:36,2023,9,29,6,26,Friday,2023,12,30,13,38,87.6,False,False
19,5530,BPFN,RMIXJ,NOZ,Economy,136.75,Meal,0,Cancelled,GI,B,XPO,11.15,1,VRE,FIY,ZIZY,KALO,True,No meal,False,False,True,False,1,2023-07-03 15:29:23,2023-09-05 04:18:58,2023,7,3,15,29,Monday,2023,9,5,4,18,669.0,True,False
9,2066,BJXD,TEFIZ,CKY,Economy,122.78,Extra baggage,0,Confirmed,AR,A,HZQ,11.43,0,APO,XWQ,GJQT,QLJL,False,Vegetarian,True,True,False,False,1,2023-12-29 23:04:19,2023-07-26 07:10:07,2023,12,29,23,4,Friday,2023,7,26,7,10,685.8,True,True
19,6432,BXGQ,VVKOF,GJM,First,438.43,No Extras,0,Confirmed,PU,D,YJA,11.27,1,LRF,LZZ,AXMA,IBVJ,False,No meal,True,True,False,False,1,2023-12-20 06:04:34,2023-08-18 03:58:09,2023,12,20,6,4,Wednesday,2023,8,18,3,58,676.1999999999999,True,True
7,9073,BENP,ZQAIZ,AOR,Economy,617.4,No Extras,2573,Confirmed,BN,B,PQG,1.7,1,XQW,IXL,TVIX,DWRF,False,Vegetarian,True,True,True,False,2,2023-09-02 01:53:14,2023-06-15 19:23:17,2023,9,2,1,53,Saturday,2023,6,15,19,23,102.0,False,True
4,1687,BHPF,RUYFY,GQA,First,347.47,Extra baggage,618,Confirmed,OE,C,ZHU,1.01,1,ZRN,TMR,NRDV,CFEG,True,No meal,True,False,True,False,0,2023-04-26 04:53:59,2023-11-14 19:20:18,2023,4,26,4,53,Wednesday,2023,11,14,19,20,60.6,False,True
3,1068,BYKW,NBJAR,OFP,Business,340.04,No Extras,4660,Cancelled,ZY,C,KOF,1.65,2,DNG,VBS,BPKN,BMOH,True,Vegan,False,False,False,False,0,2023-10-22 09:47:43,2023-05-21 04:59:23,2023,10,22,9,47,Sunday,2023,5,21,4,59,99.0,False,True
11,7774,BBAI,BUAOK,ZRL,Economy,121.08,Extra baggage,2085,Confirmed,WH,D,JVH,7.27,0,MHV,YZP,ALXJ,PKBF,False,Vegan,False,False,False,True,1,2023-09-26 14:16:47,2023-08-04 19:09:15,2023,9,26,14,16,Tuesday,2023,8,4,19,9,436.2,True,True
1,1419,BEBN,BOUNE,IWG,First,236.19,Extra baggage,0,Cancelled,DS,B,ZDI,5.66,2,WQO,AUN,DBVC,PLEE,False,Vegetarian,True,True,False,False,2,2023-01-14 11:39:21,2023-12-18 05:06:41,2023,1,14,11,39,Saturday,2023,12,18,5,6,339.6,False,False
6,7891,BTZM,WDVVI,PZU,Economy,629.64,Meal,0,Cancelled,HJ,A,RYM,11.9,1,LUJ,NVK,HMSL,NMNG,True,Vegan,False,False,False,False,1,2023-03-13 18:31:01,2023-05-13 23:52:17,2023,3,13,18,31,Monday,2023,5,13,23,52,714.0,True,True
11,6593,BLVI,MCYKN,UPC,Business,697.08,Meal,0,Pending,XO,D,KYP,9.62,0,DST,JQS,CHIE,FLPY,True,Vegan,False,False,False,True,0,2023-10-25 23:50:01,2023-11-28 00:50:37,2023,10,25,23,50,Wednesday,2023,11,28,0,50,577.1999999999999,True,False
1,7104,BXFD,IMBRG,XOZ,First,912.16,Meal,0,Pending,RF,A,TSU,8.39,0,RKH,GQU,WXZW,SHIA,False,Non-vegetarian,False,False,False,False,2,2023-10-21 14:47:37,2023-12-21 04:01:41,2023,10,21,14,47,Saturday,2023,12,21,4,1,503.40000000000003,True,True
7,4892,BJED,XCGGW,DKB,Business,406.03,Extra baggage,0,Pending,UC,D,HDU,2.4,0,IVZ,MIP,SSUW,SNQQ,False,Vegetarian,True,False,False,True,2,2023-12-25 03:15:36,2023-07-06 04:45:45,2023,12,25,3,15,Monday,2023,7,6,4,45,144.0,False,True
6,1439,BTXD,BHKPZ,MNM,First,274.63,Extra baggage,302,Cancelled,XQ,D,KWY,5.2,0,LOS,VHY,LEQB,ENHS,True,No meal,False,False,False,False,2,2023-01-16 09:25:14,2023-03-03 12:28:52,2023,1,16,9,25,Monday,2023,3,3,12,28,312.0,False,True
14,2208,BMPK,HNEWG,ATB,Business,733.28,Meal,2356,Confirmed,CO,D,AHT,10.63,2,HUN,YRB,EKQM,MFCZ,True,No meal,True,True,True,False,0,2023-06-19 13:52:18,2023-07-09 13:19:08,2023,6,19,13,52,Monday,2023,7,9,13,19,637.8000000000001,True,True
2,3563,BSRZ,JTUFF,JVZ,First,689.74,Meal,0,Pending,FM,A,LYP,9.02,1,NCV,GZK,DSBP,LRJB,True,No meal,False,False,True,False,0,2023-09-04 16:29:55,2023-09-18 21:46:14,2023,9,4,16,29,Monday,2023,9,18,21,46,541.1999999999999,True,True
4,8466,BAUD,JICEQ,OJG,Business,311.56,Extra baggage,0,Pending,UB,D,TPI,1.31,1,AIQ,RJR,OAWG,TFVD,True,Vegan,False,False,True,False,0,2023-05-04 22:18:58,2023-03-27 22:55:18,2023,5,4,22,18,Thursday,2023,3,27,22,55,78.60000000000001,False,True
11,2253,BZII,AJEAW,XAI,Economy,780.4,Meal,0,Confirmed,NJ,C,KIR,4.52,1,AXC,HKN,KHWT,BNOF,False,No meal,False,True,True,False,1,2023-12-07 17:50:08,2023-03-29 16:32:26,2023,12,7,17,50,Thursday,2023,3,29,16,32,271.2,False,False
15,4209,BKEU,JXNZP,LID,Economy,240.85,Extra baggage,4200,Pending,GK,C,WKQ,7.97,1,ZUU,LIX,NHKR,ORFJ,True,Vegetarian,True,False,False,False,0,2023-03-26 22:09:17,2023-10-22 19:14:39,2023,3,26,22,9,Sunday,2023,10,22,19,14,478.2,True,False
18,4549,BFTF,RSNJH,QHC,First,380.46,No Extras,0,Confirmed,AO,A,GYP,6.77,1,SFC,LOY,ZTEG,XZEH,True,Vegan,True,False,True,True,2,2023-01-26 19:16:25,2023-06-21 17:30:39,2023,1,26,19,16,Thursday,2023,6,21,17,30,406.2,True,True
1,1614,BHUX,PKQMY,QSB,Economy,282.95,Extra baggage,0,Confirmed,OS,C,MML,11.85,1,GPU,NRG,IXWK,ZXTK,True,Vegetarian,False,True,False,False,1,2023-01-02 18:08:05,2023-04-18 08:52:46,2023,1,2,18,8,Monday,2023,4,18,8,52,711.0,True,False
3,4078,BXSV,EOPJQ,JGL,Business,666.92,No Extras,0,Cancelled,SY,D,ECQ,6.95,1,FAZ,IFL,DJPR,AJQS,True,Vegetarian,False,False,False,False,2,2023-08-02 06:20:14,2023-09-01 11:29:36,2023,8,2,6,20,Wednesday,2023,9,1,11,29,417.0,True,False
3,4490,BAEW,OZHII,VIK,Economy,517.12,No Extras,0,Pending,RU,B,IAR,8.46,1,OLV,JSX,RQBC,JGUM,False,No meal,True,True,True,False,2,2023-06-09 12:59:27,2023-02-20 01:43:30,2023,6,9,12,59,Friday,2023,2,20,1,43,507.6,True,True
7,4543,BUSB,KIVKG,MBK,First,747.26,Extra baggage,1488,Confirmed,ZR,C,DUX,9.6,1,TUE,EFW,LDPP,TZOG,False,Vegetarian,True,False,False,False,1,2023-05-27 01:16:56,2023-01-12 18:22:03,2023,5,27,1,16,Saturday,2023,1,12,18,22,576.0,True,False
1,9102,BPBI,WDSIC,HCE,First,152.17,No Extras,0,Pending,QU,D,EIT,4.44,0,JHO,VIN,FXXL,NWYH,False,Vegetarian,False,False,True,False,2,2023-09-09 18:24:11,2023-07-16 08:10:43,2023,9,9,18,24,Saturday,2023,7,16,8,10,266.40000000000003,False,True
11,2900,BRPG,SMPDJ,IIQ,Business,293.9,Meal,238,Confirmed,MW,D,XBP,10.68,1,NAT,DYN,TLPT,QFKU,False,Non-vegetarian,True,False,False,False,0,2023-03-28 18:14:19,2023-03-09 21:15:35,2023,3,28,18,14,Tuesday,2023,3,9,21,15,640.8,True,True
6,6680,BILS,ZZCRU,BVQ,Business,510.85,Meal,0,Cancelled,MC,D,BTN,1.17,1,YCJ,UWQ,FZKD,FXNB,True,Vegan,False,False,False,True,1,2023-04-02 23:14:53,2023-07-21 15:38:55,2023,4,2,23,14,Sunday,2023,7,21,15,38,70.19999999999999,False,False
3,7751,BWAF,KQQVL,BZX,First,103.91,Meal,0,Cancelled,GT,C,XMW,11.59,1,OCX,BIE,FOCJ,PRIQ,False,Vegan,True,True,False,False,1,2023-11-27 18:48:33,2023-02-09 10:07:06,2023,11,27,18,48,Monday,2023,2,9,10,7,695.4,True,False
19,6862,BBZQ,DHAZU,FZQ,First,744.71,No Extras,0,Confirmed,SV,C,MLB,7.02,2,YHU,QZB,TZDH,BWWT,False,Vegetarian,False,True,False,False,1,2023-10-03 15:34:01,2023-02-21 18:09:39,2023,10,3,15,34,Tuesday,2023,2,21,18,9,421.2,True,False
2,2712,BUNM,KFEZO,CVA,First,317.94,Extra baggage,0,Confirmed,YY,A,YXN,1.38,2,EIP,STK,NVYB,XKSW,True,Vegan,False,True,True,True,0,2023-11-08 17:46:43,2023-03-03 04:24:05,2023,11,8,17,46,Wednesday,2023,3,3,4,24,82.8,False,True
18,3329,BVKP,VSYOG,WFV,First,623.6,Extra baggage,0,Pending,LA,A,YEN,7.64,1,BUA,LHG,GHNR,XWSB,True,Non-vegetarian,False,True,True,False,1,2023-06-03 04:58:07,2023-08-20 17:35:52,2023,6,3,4,58,Saturday,2023,8,20,17,35,458.4,True,False
12,2194,BRTC,ZQUZA,JHL,Economy,906.3,Extra baggage,0,Pending,UR,B,GSQ,3.24,1,XJO,YMV,IBGV,AVEQ,False,Vegetarian,False,False,True,True,1,2023-11-28 13:00:11,2023-02-22 21:05:51,2023,11,28,13,0,Tuesday,2023,2,22,21,5,194.4,False,False
10,7781,BANQ,NSVPB,QAG,Business,290.57,Meal,0,Confirmed,MA,C,DPG,10.55,2,CWP,FTT,OQEP,TGSE,False,Vegan,True,False,False,False,2,2023-04-16 04:11:49,2023-07-31 12:36:17,2023,4,16,4,11,Sunday,2023,7,31,12,36,633.0,True,True
5,9162,BCLB,UGLIQ,KPQ,First,759.43,Extra baggage,4372,Confirmed,GN,B,CKW,5.71,1,EXR,PLA,ZKYF,KSZT,False,No meal,False,False,False,False,2,2023-02-07 15:37:26,2023-10-29 06:06:04,2023,2,7,15,37,Tuesday,2023,10,29,6,6,342.6,False,True
9,5906,BBLZ,GNXSB,YZN,Business,651.81,Meal,3905,Pending,KH,C,QLV,7.23,2,ZXO,BDX,LSIN,ISUX,True,Vegetarian,True,True,True,False,1,2023-06-02 17:36:27,2023-12-01 02:52:55,2023,6,2,17,36,Friday,2023,12,1,2,52,433.8,True,True
2,2378,BUEW,HWABT,NFB,First,220.7,Meal,4285,Cancelled,YO,C,TUM,11.42,2,FDL,QOE,CNDK,BXGA,False,No meal,True,False,False,False,0,2023-10-16 00:35:24,2023-12-04 13:12:11,2023,10,16,0,35,Monday,2023,12,4,13,12,685.2,True,False
2,1749,BPEC,OOSBE,LVP,First,746.87,Meal,0,Pending,MG,A,ZDN,2.53,0,ETE,SEV,GJXY,DHUT,False,No meal,True,False,True,False,0,2023-12-11 18:52:29,2023-09-12 22:41:24,2023,12,11,18,52,Monday,2023,9,12,22,41,151.79999999999998,False,False
6,6292,BZFS,VVWLM,VRF,First,108.2,Meal,1388,Pending,HF,B,YXY,2.77,2,PCY,AZL,MRVL,JSGR,False,Vegan,False,True,False,True,1,2023-07-31 05:46:11,2023-11-21 01:38:33,2023,7,31,5,46,Monday,2023,11,21,1,38,166.2,False,True
